data;Captacao_Liquida_Poupanca
2013-03-21;-34682.0
2013-03-22;150866.19
2013-03-25;-769251.52
2013-03-26;67151.25
2013-03-27;924185.95
2013-03-28;2184445.98
2013-04-01;-4507.46
2013-04-02;622407.35
2013-04-03;440495.54
2013-04-04;629089.63
2013-04-05;1514924.95
2013-04-08;-1116401.75
2013-04-09;-95537.8
2013-04-10;-351441.2
2013-04-11;37052.41
2013-04-12;97187.16
2013-04-15;-550484.25
2013-04-16;-203220.69
2013-04-17;-52171.21
2013-04-18;-157085.77
2013-04-19;211932.99
2013-04-22;-964229.55
2013-04-23;-135114.74
2013-04-24;125910.4
2013-04-25;-57084.75
2013-04-26;397817.0
2013-04-29;-622310.8
2013-04-30;2024338.87
2013-05-02;686328.88
2013-05-03;1059188.8
2013-05-06;-408067.0
2013-05-07;1333852.29
2013-05-08;479353.58
2013-05-09;86604.53
2013-05-10;-121269.72
2013-05-13;-889578.21
2013-05-14;128754.51
2013-05-15;477499.2
2013-05-16;-11069.58
2013-05-17;-29907.38
2013-05-20;-679987.92
2013-05-21;-47274.92
2013-05-22;503504.57
2013-05-23;-69572.56
2013-05-24;83198.77
2013-05-27;-644455.75
2013-05-28;80818.49
2013-05-29;1102632.48
2013-05-31;1084671.98
2013-06-03;49535.51
2013-06-04;673450.35
2013-06-05;1067980.68
2013-06-06;1252529.87
2013-06-07;571965.24
2013-06-10;-1245536.63
2013-06-11;79161.31
2013-06-12;-41397.74
2013-06-13;88588.44
2013-06-14;814758.53
2013-06-17;-795307.2
2013-06-18;-42365.51
2013-06-19;185355.13
2013-06-20;256729.22
2013-06-21;74942.91
2013-06-24;-543736.53
2013-06-25;309697.58
2013-06-26;458475.87
2013-06-27;967289.97
2013-06-28;2529199.82
2013-07-01;544142.7
2013-07-02;830985.58
2013-07-03;545335.94
2013-07-04;688951.63
2013-07-05;1927541.74
2013-07-08;-849437.08
2013-07-09;-246332.69
2013-07-10;-299138.61
2013-07-11;86199.95
2013-07-12;251385.26
2013-07-15;-381972.49
2013-07-16;-20059.32
2013-07-17;-12638.39
2013-07-18;61205.05
2013-07-19;306200.45
2013-07-22;3091766.67
2013-07-23;-446370.83
2013-07-24;-36940.03
2013-07-25;-314482.52
2013-07-26;364586.45
2013-07-29;-985546.36
2013-07-30;671566.46
2013-07-31;2109981.15
2013-08-01;854915.64
2013-08-02;577005.62
2013-08-05;-53143.59
2013-08-06;1360525.23
2013-08-07;500664.25
2013-08-08;-104937.28
2013-08-09;15794.49
2013-08-12;-1389478.71
2013-08-13;193450.81
2013-08-14;223482.11
2013-08-15;324948.15
2013-08-16;-111989.6
2013-08-19;-1149301.33
2013-08-20;331723.53
2013-08-21;107405.41
2013-08-22;-30329.98
2013-08-23;-17108.69
2013-08-26;-955166.67
2013-08-27;200181.35
2013-08-28;49181.92
2013-08-29;622150.97
2013-08-30;2391651.33
2013-09-02;469908.28
2013-09-03;1041850.15
2013-09-04;914990.13
2013-09-05;1156097.06
2013-09-06;1692193.62
2013-09-09;-807561.54
2013-09-10;-82246.32
2013-09-11;197326.74
2013-09-12;76826.57
2013-09-13;661199.37
2013-09-16;-939615.93
2013-09-17;501.47
2013-09-18;28292.05
2013-09-19;-87487.66
2013-09-20;52780.8
2013-09-23;-864859.36
2013-09-24;70972.51
2013-09-25;25390.59
2013-09-26;67849.42
2013-09-27;555789.17
2013-09-30;879058.56
2013-10-01;839749.02
2013-10-02;443824.9
2013-10-03;435606.66
2013-10-04;1778496.48
2013-10-07;-891576.38
2013-10-08;-175830.19
2013-10-09;-198679.19
2013-10-10;-463420.27
2013-10-11;-115934.02
2013-10-14;-740562.95
2013-10-15;329006.45
2013-10-16;189632.49
2013-10-17;991233.35
2013-10-18;-724980.72
2013-10-21;-947515.75
2013-10-22;181440.01
2013-10-23;96999.36
2013-10-24;179155.59
2013-10-25;476761.94
2013-10-28;-750960.45
2013-10-29;333616.92
2013-10-30;572360.63
2013-10-31;1897838.41
2013-11-01;978419.22
2013-11-04;-121643.32
2013-11-05;513770.46
2013-11-06;850309.96
2013-11-07;1218669.72
2013-11-08;-22110.65
2013-11-11;-1490736.67
2013-11-12;31417.43
2013-11-13;120856.14
2013-11-14;836317.84
2013-11-18;-1650983.16
2013-11-19;189069.77
2013-11-20;184571.79
2013-11-21;-218182.92
2013-11-22;68230.93
2013-11-25;-618026.53
2013-11-26;98211.36
2013-11-27;424060.02
2013-11-28;582994.33
2013-11-29;3413254.22
2013-12-02;385466.15
2013-12-03;937316.82
2013-12-04;765367.7
2013-12-05;1212051.74
2013-12-06;1939751.0
2013-12-09;-1247427.86
2013-12-10;-263354.13
2013-12-11;170254.0
2013-12-12;271256.31
2013-12-13;1268899.07
2013-12-16;-1100447.93
2013-12-17;122313.57
2013-12-18;312422.15
2013-12-19;1067779.88
2013-12-20;2979171.4
2013-12-23;-1008633.57
2013-12-24;-215763.37
2013-12-26;-219964.35
2013-12-27;568912.76
2013-12-30;39828.82
2013-12-31;266387.7
2014-01-02;1376125.43
2014-01-03;1234570.99
2014-01-06;-461650.4
2014-01-07;1402741.94
2014-01-08;494126.94
2014-01-09;-88464.81
2014-01-10;-386466.91
2014-01-13;-1415019.26
2014-01-14;-78680.49
2014-01-15;120569.24
2014-01-16;-182424.72
2014-01-17;-264663.17
2014-01-20;-1446819.59
2014-01-21;-331728.14
2014-01-22;-186592.58
2014-01-23;-244158.37
2014-01-24;-78693.72
2014-01-27;-1211774.93
2014-01-28;-206693.42
2014-01-29;41636.21
2014-01-30;818335.7
2014-01-31;1806368.13
2014-02-03;-238455.79
2014-02-04;464880.94
2014-02-05;532454.28
2014-02-06;1118190.84
2014-02-07;484973.91
2014-02-10;-1877486.59
2014-02-11;-67902.41
2014-02-12;-23761.14
2014-02-13;-112474.13
2014-02-14;494770.32
2014-02-17;-1647546.96
2014-02-18;-150448.88
2014-02-19;-133301.07
2014-02-20;122334.89
2014-02-21;-109756.45
2014-02-24;-909715.68
2014-02-25;-91880.44
2014-02-26;148724.51
2014-02-27;1283921.35
2014-02-28;2637209.73
2014-03-05;-674355.46
2014-03-06;857640.79
2014-03-07;894837.68
2014-03-10;-1312079.73
2014-03-11;361017.55
2014-03-12;489962.68
2014-03-13;-42696.92
2014-03-14;684523.23
2014-03-17;-1382412.8
2014-03-18;14078.92
2014-03-19;-56271.28
2014-03-20;39220.65
2014-03-21;9540.19
2014-03-24;-901694.37
2014-03-25;-10556.33
2014-03-26;43842.13
2014-03-27;351649.72
2014-03-28;1063090.23
2014-03-31;1279500.33
2014-04-01;803693.37
2014-04-02;510163.03
2014-04-03;413637.24
2014-04-04;1744051.74
2014-04-07;-945179.71
2014-04-08;-310276.95
2014-04-09;-215233.01
2014-04-10;-517997.66
2014-04-11;-105660.81
2014-04-14;-1275739.43
2014-04-15;52972.26
2014-04-16;-170143.89
2014-04-17;98171.85
2014-04-22;-1930793.44
2014-04-23;-297924.05
2014-04-24;-66822.35
2014-04-25;117400.23
2014-04-28;-1251243.9
2014-04-29;184989.4
2014-04-30;2426260.41
2014-05-02;446952.87
2014-05-05;-382599.78
2014-05-06;399385.66
2014-05-07;1395407.02
2014-05-08;354548.65
2014-05-09;-7374.11
2014-05-12;-1795400.43
2014-05-13;165658.67
2014-05-14;51758.18
2014-05-15;369355.67
2014-05-16;-333599.96
2014-05-19;-1142050.3
2014-05-20;114065.65
2014-05-21;-158409.37
2014-05-22;66957.53
2014-05-23;-146072.0
2014-05-26;-1040015.5
2014-05-27;235830.09
2014-05-28;107804.96
2014-05-29;561192.0
2014-05-30;2914692.76
2014-06-02;-218230.17
2014-06-03;723454.35
2014-06-04;586260.68
2014-06-05;975131.88
2014-06-06;1885101.85
2014-06-09;-1959350.72
2014-06-10;-661840.91
2014-06-11;23253.61
2014-06-12;-1752.59
2014-06-13;554177.31
2014-06-16;-1294172.55
2014-06-17;-273717.05
2014-06-18;101292.02
2014-06-20;-430702.04
2014-06-23;-1099982.89
2014-06-24;116562.3
2014-06-25;172667.67
2014-06-26;337757.54
2014-06-27;1063877.14
2014-06-30;1939729.06
2014-07-01;1173877.8
2014-07-02;785173.71
2014-07-03;907611.36
2014-07-04;2373934.55
2014-07-07;-1231484.48
2014-07-08;-139227.7
2014-07-09;-268629.25
2014-07-10;-761964.32
2014-07-11;-130657.23
2014-07-14;544752.52
2014-07-15;78085.78
2014-07-16;-303192.92
2014-07-17;-478333.76
2014-07-18;230619.07
2014-07-21;-1659018.09
2014-07-22;-255283.65
2014-07-23;-254893.59
2014-07-24;-212971.64
2014-07-25;128566.0
2014-07-28;-1145890.57
2014-07-29;76363.9
2014-07-30;795123.9
2014-07-31;2615236.21
2014-08-01;955639.82
2014-08-04;-595132.24
2014-08-05;740179.3
2014-08-06;1720703.72
2014-08-07;314497.59
2014-08-08;-476450.04
2014-08-11;-2245623.8
2014-08-12;-151060.97
2014-08-13;936413.73
2014-08-14;-750500.59
2014-08-15;143877.93
2014-08-18;-1424174.41
2014-08-19;-271613.4
2014-08-20;129063.57
2014-08-21;-322168.3
2014-08-22;-392306.09
2014-08-25;-1096031.47
2014-08-26;107475.9
2014-08-27;575460.87
2014-08-28;355103.88
2014-08-29;2692177.6
2014-09-01;205072.63
2014-09-02;1194170.29
2014-09-03;912344.48
2014-09-04;1183228.26
2014-09-05;2407150.45
2014-09-08;-1999534.12
2014-09-09;-456997.85
2014-09-10;-589882.3
2014-09-11;-80175.92
2014-09-12;102217.39
2014-09-15;-9173.92
2014-09-16;-435074.9
2014-09-17;-358825.7
2014-09-18;-312017.57
2014-09-19;224455.2
2014-09-22;-1474642.21
2014-09-23;-260166.31
2014-09-24;114724.51
2014-09-25;-109678.17
2014-09-26;87295.68
2014-09-29;-907697.84
2014-09-30;2257409.13
2014-10-01;1007073.54
2014-10-02;710015.75
2014-10-03;1095276.2
2014-10-06;-2787.92
2014-10-07;425913.53
2014-10-08;-440491.86
2014-10-09;-306434.03
2014-10-10;-787235.19
2014-10-13;-249016.29
2014-10-14;-165167.72
2014-10-15;258089.83
2014-10-16;-224551.11
2014-10-17;-207034.66
2014-10-20;-806641.13
2014-10-21;-190368.02
2014-10-22;-101964.82
2014-10-23;-259228.41
2014-10-24;-38882.19
2014-10-27;-1015389.93
2014-10-28;-102148.14
2014-10-29;90694.8
2014-10-30;840160.79
2014-10-31;2012023.43
2014-11-03;-441741.35
2014-11-04;799343.46
2014-11-05;811112.06
2014-11-06;1805261.07
2014-11-07;193011.18
2014-11-10;-2379634.72
2014-11-11;-173434.31
2014-11-12;81604.52
2014-11-13;-173133.06
2014-11-14;720752.14
2014-11-17;-1299333.57
2014-11-18;-676810.26
2014-11-19;147367.43
2014-11-20;76909.15
2014-11-21;-542546.88
2014-11-24;-773709.02
2014-11-25;98705.58
2014-11-26;300730.07
2014-11-27;915403.66
2014-11-28;4117989.03
2014-12-01;-53729.28
2014-12-02;1312587.57
2014-12-03;738823.79
2014-12-04;1135538.78
2014-12-05;2520441.92
2014-12-08;-2030684.37
2014-12-09;-965090.69
2014-12-10;-654609.31
2014-12-11;-17462.41
2014-12-12;447470.26
2014-12-15;-1028687.74
2014-12-16;-384271.12
2014-12-17;685834.72
2014-12-18;807906.61
2014-12-19;4152618.91
2014-12-22;-1699907.16
2014-12-23;465974.48
2014-12-24;-538239.81
2014-12-26;-453965.61
2014-12-29;-1473533.7
2014-12-30;1399155.26
2014-12-31;408964.91
2015-01-02;1050158.4
2015-01-05;83047.08
2015-01-06;800502.5
2015-01-07;1954400.69
2015-01-08;137657.76
2015-01-09;-624676.25
2015-01-12;-3165330.66
2015-01-13;-640988.42
2015-01-14;-274934.3
2015-01-15;-94780.44
2015-01-16;-733207.09
2015-01-19;-2120697.82
2015-01-20;-456634.63
2015-01-21;-511511.74
2015-01-22;-545507.21
2015-01-23;-300149.96
2015-01-26;-1776385.7
2015-01-27;-148301.87
2015-01-28;-289412.96
2015-01-29;482080.51
2015-01-30;2720984.02
2015-02-02;-514456.46
2015-02-03;826153.98
2015-02-04;325468.37
2015-02-05;784332.74
2015-02-06;1785350.79
2015-02-09;-2885058.1
2015-02-10;-1396755.36
2015-02-11;-454329.21
2015-02-12;-573949.56
2015-02-13;329023.4
2015-02-18;-3515988.16
2015-02-19;-1020063.31
2015-02-20;-284631.6
2015-02-23;-1551418.87
2015-02-24;-209893.64
2015-02-25;-161281.32
2015-02-26;189068.77
2015-02-27;3456889.15
2015-03-02;-568495.49
2015-03-03;559145.34
2015-03-04;343337.37
2015-03-05;726502.94
2015-03-06;1886081.32
2015-03-09;-2905698.74
2015-03-10;-1536307.76
2015-03-11;-603887.26
2015-03-12;-948632.71
2015-03-13;-156390.69
2015-03-16;-2630389.81
2015-03-17;-1049782.28
2015-03-18;-672137.37
2015-03-19;-595629.89
2015-03-20;-380184.97
2015-03-23;-1898552.0
2015-03-24;-515701.66
2015-03-25;-183195.98
2015-03-26;-171108.23
2015-03-27;308325.02
2015-03-30;-415612.46
2015-03-31;2206917.0
2015-04-01;1316062.51
2015-04-02;1645019.53
2015-04-06;-2191839.89
2015-04-07;1684363.8
2015-04-08;-59888.1
2015-04-09;-829152.46
2015-04-10;-1239420.75
2015-04-13;-2094176.97
2015-04-14;-511835.4
2015-04-15;64867.25
2015-04-16;-528842.58
2015-04-17;-448746.19
2015-04-20;-1666364.36
2015-04-22;-909686.63
2015-04-23;-459879.6
2015-04-24;17757.96
2015-04-27;-1698010.02
2015-04-28;-297207.51
2015-04-29;286593.09
2015-04-30;2694097.83
2015-05-04;-916931.71
2015-05-05;781999.73
2015-05-06;533398.17
2015-05-07;1832690.03
2015-05-08;-7686.33
2015-05-11;-3292589.52
2015-05-12;-532061.08
2015-05-13;-457547.27
2015-05-14;-569417.56
2015-05-15;-238739.76
2015-05-18;-2142234.88
2015-05-19;-474252.21
2015-05-20;-382413.39
2015-05-21;-544736.16
2015-05-22;-521727.12
2015-05-25;-1469816.03
2015-05-26;-193020.21
2015-05-27;104784.42
2015-05-28;426596.6
2015-05-29;2776474.0
2015-06-01;-419711.3
2015-06-02;682683.65
2015-06-03;956907.85
2015-06-05;985542.13
2015-06-08;-1826655.3
2015-06-09;-769955.54
2015-06-10;-1328710.7
2015-06-11;-598109.27
2015-06-12;-200037.85
2015-06-15;-1594831.96
2015-06-16;-786139.41
2015-06-17;-596447.47
2015-06-18;-496058.47
2015-06-19;101515.63
2015-06-22;-2064240.42
2015-06-23;-444280.08
2015-06-24;-112303.06
2015-06-25;-112779.38
2015-06-26;-222628.87
2015-06-29;-916514.29
2015-06-30;2647737.53
2015-07-01;1574731.22
2015-07-02;956558.81
2015-07-03;1210950.35
2015-07-06;601.84
2015-07-07;488155.66
2015-07-08;-506050.4
2015-07-09;-668616.26
2015-07-10;-1509954.63
2015-07-13;-1559763.62
2015-07-14;-343703.84
2015-07-15;148281.43
2015-07-16;-616898.19
2015-07-17;-571725.17
2015-07-20;-1737863.98
2015-07-21;-516567.2
2015-07-22;-459523.51
2015-07-23;-380377.6
2015-07-24;-389712.37
2015-07-27;-1542040.11
2015-07-28;-213859.93
2015-07-29;24302.06
2015-07-30;1082180.13
2015-07-31;3158284.76
2015-08-03;-1057522.41
2015-08-04;685143.87
2015-08-05;507336.79
2015-08-06;1720168.7
2015-08-07;134792.9
2015-08-10;-3606674.26
2015-08-11;-604579.53
2015-08-12;-366360.05
2015-08-13;406230.67
2015-08-14;-537514.35
2015-08-17;-1770867.61
2015-08-18;-809478.92
2015-08-19;-460807.92
2015-08-20;-389217.9
2015-08-21;-626054.73
2015-08-24;-1690765.38
2015-08-25;-323341.59
2015-08-26;-117059.9
2015-08-27;-9781.45
2015-08-28;851695.22
2015-08-31;832898.65
2015-09-01;908547.02
2015-09-02;668275.58
2015-09-03;340276.91
2015-09-04;2783282.01
2015-09-08;-2563678.66
2015-09-09;-1094141.75
2015-09-10;-1331440.16
2015-09-11;-529935.52
2015-09-14;-1214527.54
2015-09-15;-282049.62
2015-09-16;-602847.49
2015-09-17;-725680.36
2015-09-18;-229852.9
2015-09-21;-1992229.64
2015-09-22;-504976.88
2015-09-23;-465515.0
2015-09-24;-44271.84
2015-09-25;-208954.48
2015-09-28;-1408778.54
2015-09-29;659849.45
2015-09-30;2461896.86
2015-10-01;1555972.71
2015-10-02;1077707.05
2015-10-05;-785843.53
2015-10-06;2242015.93
2015-10-07;543540.2
2015-10-08;-1031639.93
2015-10-09;-464576.71
2015-10-13;-3146369.3
2015-10-14;-455126.11
2015-10-15;-109424.48
2015-10-16;-632339.92
2015-10-19;-1867130.23
2015-10-20;-318316.34
2015-10-21;-515171.84
2015-10-22;-387757.45
2015-10-23;-349360.23
2015-10-26;-1658460.52
2015-10-27;146397.15
2015-10-28;44854.33
2015-10-29;654190.98
2015-10-30;2614972.18
2015-11-03;-908085.6
2015-11-04;829536.32
2015-11-05;687228.22
2015-11-06;1978195.42
2015-11-09;-1717713.03
2015-11-10;-1232977.92
2015-11-11;-492216.39
2015-11-12;-119519.64
2015-11-13;579563.96
2015-11-16;-1804310.26
2015-11-17;-1026311.82
2015-11-18;-508721.7
2015-11-19;-109906.49
2015-11-20;-62007.57
2015-11-23;-1939079.51
2015-11-24;90325.66
2015-11-25;173457.48
2015-11-26;157560.69
2015-11-27;1343625.26
2015-11-30;3119601.54
2015-12-01;1853620.66
2015-12-02;1219046.77
2015-12-03;814734.1
2015-12-04;3594116.18
2015-12-07;-1416524.95
2015-12-08;-1094211.16
2015-12-09;-462961.81
2015-12-10;-757048.01
2015-12-11;80575.32
2015-12-14;-1168466.48
2015-12-15;586108.52
2015-12-16;51.57
2015-12-17;352469.33
2015-12-18;3837174.42
2015-12-21;-2413701.59
2015-12-22;183045.88
2015-12-23;-40147.64
2015-12-24;-780569.49
2015-12-28;-2161082.13
2015-12-29;368366.0
2015-12-30;1728937.53
2015-12-31;467013.62
2016-01-04;-1051693.72
2016-01-05;722012.05
2016-01-06;124345.42
2016-01-07;1608485.3
2016-01-08;-156323.7
2016-01-11;-2975795.55
2016-01-12;-357974.31
2016-01-13;-780331.25
2016-01-14;-852518.23
2016-01-15;-662576.67
2016-01-18;-2810838.81
2016-01-19;-669162.72
2016-01-20;-476148.38
2016-01-21;-774969.01
2016-01-22;-543699.49
2016-01-25;-1711006.71
2016-01-26;-701984.06
2016-01-27;-90779.89
2016-01-28;132423.83
2016-01-29;2506681.37
2016-02-01;-672995.68
2016-02-02;306945.3
2016-02-03;338074.82
2016-02-04;866060.92
2016-02-05;2737373.88
2016-02-10;-4205772.37
2016-02-11;-77688.92
2016-02-12;-875432.13
2016-02-15;-2157664.74
2016-02-16;-760167.54
2016-02-17;-811327.39
2016-02-18;-604398.07
2016-02-19;-7980.6
2016-02-22;-2274929.99
2016-02-23;-271808.35
2016-02-24;-76093.43
2016-02-25;-197875.24
2016-02-26;646000.92
2016-02-29;1365173.7
2016-03-01;1059554.57
2016-03-02;624247.88
2016-03-03;489653.36
2016-03-04;2773069.02
2016-03-07;-2091861.42
2016-03-08;-986825.16
2016-03-09;-852973.67
2016-03-10;-1415979.98
2016-03-11;291822.93
2016-03-14;-1131235.78
2016-03-15;-427455.48
2016-03-16;-642366.21
2016-03-17;-750296.66
2016-03-18;-188603.01
2016-03-21;-2194698.04
2016-03-22;-555172.65
2016-03-23;-585499.62
2016-03-24;184560.68
2016-03-28;-2251674.66
2016-03-29;-136912.6
2016-03-30;1015754.13
2016-03-31;2588417.7
2016-04-01;835520.73
2016-04-04;-1208528.85
2016-04-05;745788.34
2016-04-06;2041510.46
2016-04-07;460409.56
2016-04-08;-889438.48
2016-04-11;-3316304.34
2016-04-12;-628610.95
2016-04-13;-642333.47
2016-04-14;-396240.83
2016-04-15;-679143.83
2016-04-18;-2127671.26
2016-04-19;-374618.79
2016-04-20;-37030.86
2016-04-22;-1218044.41
2016-04-25;-1569973.66
2016-04-26;-278558.19
2016-04-27;141496.03
2016-04-28;342186.04
2016-04-29;2494943.54
2016-05-02;-523739.7
2016-05-03;495105.31
2016-05-04;621678.67
2016-05-05;1067886.94
2016-05-06;2096223.37
2016-05-09;-2966863.5
2016-05-10;-1205871.7
2016-05-11;-153985.53
2016-05-12;-225241.02
2016-05-13;966215.53
2016-05-16;-2283131.28
2016-05-17;-708422.79
2016-05-18;-297858.44
2016-05-19;-437277.64
2016-05-20;-117458.78
2016-05-23;-1811733.5
2016-05-24;18833.19
2016-05-25;73839.04
2016-05-27;-655938.91
2016-05-30;-394994.9
2016-05-31;2264909.94
2016-06-01;1119647.0
2016-06-02;651887.27
2016-06-03;1312232.06
2016-06-06;348951.09
2016-06-07;412762.52
2016-06-08;-885286.8
2016-06-09;-805805.44
2016-06-10;-1294086.32
2016-06-13;-2142108.01
2016-06-14;241994.09
2016-06-15;349066.75
2016-06-16;-750973.52
2016-06-17;-592193.68
2016-06-20;-1556756.2
2016-06-21;-479546.78
2016-06-22;-348724.43
2016-06-23;-381879.74
2016-06-24;21918.9
2016-06-27;-1432517.89
2016-06-28;-127940.91
2016-06-29;606072.63
2016-06-30;2944258.4
2016-07-01;1528675.84
2016-07-04;-591418.59
2016-07-05;1008937.1
2016-07-06;2746990.83
2016-07-07;495653.24
2016-07-08;-840393.9
2016-07-11;-3310923.39
2016-07-12;-511428.26
2016-07-13;-187859.89
2016-07-14;270375.88
2016-07-15;-89571.78
2016-07-18;-1992182.84
2016-07-19;-410251.81
2016-07-20;-74800.67
2016-07-21;-563163.36
2016-07-22;-363898.41
2016-07-25;-974480.78
2016-07-26;-164932.71
2016-07-27;41172.27
2016-07-28;352744.01
2016-07-29;2719472.89
2016-08-01;-303024.91
2016-08-02;977922.47
2016-08-03;965693.3
2016-08-04;708454.83
2016-08-05;2431741.08
2016-08-08;-3148251.19
2016-08-09;-540135.2
2016-08-10;-1088132.17
2016-08-11;-408062.32
2016-08-12;-97715.14
2016-08-15;-1113865.53
2016-08-16;-589178.82
2016-08-17;-538709.6
2016-08-18;-468520.72
2016-08-19;49400.65
2016-08-22;-1865284.98
2016-08-23;-586765.97
2016-08-24;-464951.23
2016-08-25;-89556.01
2016-08-26;-13791.24
2016-08-29;-1216974.34
2016-08-30;1099885.16
2016-08-31;2783534.99
2016-09-01;1665495.01
2016-09-02;1271085.65
2016-09-05;-676688.84
2016-09-06;2659418.17
2016-09-08;-175500.83
2016-09-09;-632718.06
2016-09-12;-2720724.93
2016-09-13;-217893.27
2016-09-14;40634.87
2016-09-15;-238657.34
2016-09-16;-656828.82
2016-09-19;-1918925.18
2016-09-20;62768.26
2016-09-21;-482143.31
2016-09-22;-766944.87
2016-09-23;-340831.85
2016-09-26;-1692400.09
2016-09-27;71639.63
2016-09-28;-208115.68
2016-09-29;544601.77
2016-09-30;2499074.89
2016-10-03;-281382.12
2016-10-04;704643.78
2016-10-05;964286.13
2016-10-06;2145388.58
2016-10-07;377478.48
2016-10-10;-2968783.04
2016-10-11;-218044.85
2016-10-13;-781987.94
2016-10-14;1014124.96
2016-10-17;-2262939.07
2016-10-18;-383908.8
2016-10-19;-109479.24
2016-10-20;100066.44
2016-10-21;327757.71
2016-10-24;-1575604.23
2016-10-25;-149600.86
2016-10-26;-4142.08
2016-10-27;361759.56
2016-10-28;832838.07
2016-10-31;137073.45
2016-11-01;1164195.58
2016-11-03;120064.21
2016-11-04;1671286.18
2016-11-07;-233590.98
2016-11-08;462557.05
2016-11-09;-802103.8
2016-11-10;-1136504.28
2016-11-11;277570.19
2016-11-14;-966122.86
2016-11-16;-358954.64
2016-11-17;-478578.84
2016-11-18;271553.47
2016-11-21;-1849487.93
2016-11-22;-206179.56
2016-11-23;-141669.19
2016-11-24;310153.33
2016-11-25;-70219.42
2016-11-28;-1531215.07
2016-11-29;1103105.9
2016-11-30;4994418.56
2016-12-01;2349361.02
2016-12-02;1508538.64
2016-12-05;-357873.62
2016-12-06;3114093.6
2016-12-07;1118889.41
2016-12-08;-750237.45
2016-12-09;-349459.01
2016-12-12;-2552025.41
2016-12-13;-126610.95
2016-12-14;402917.31
2016-12-15;705205.2
2016-12-16;854110.16
2016-12-19;-1617185.48
2016-12-20;3163792.76
2016-12-21;-77347.77
2016-12-22;518967.37
2016-12-23;-331271.47
2016-12-26;-1682952.65
2016-12-27;53560.68
2016-12-28;341479.75
2016-12-29;2114256.14
2016-12-30;600982.27
2017-01-02;-321350.46
2017-01-03;813727.19
2017-01-04;568137.38
2017-01-05;1677080.81
2017-01-06;1394048.89
2017-01-09;-3250897.71
2017-01-10;-2124735.24
2017-01-11;-755241.86
2017-01-12;-565107.23
2017-01-13;241894.45
2017-01-16;-1927891.69
2017-01-17;-892852.33
2017-01-18;-256545.3
2017-01-19;-701921.59
2017-01-20;-592445.7
2017-01-23;-2154096.6
2017-01-24;-394533.64
2017-01-25;-353210.12
2017-01-26;-292323.9
2017-01-27;76422.5
2017-01-30;-1039722.86
2017-01-31;2135876.44
2017-02-01;1223837.38
2017-02-02;684412.92
2017-02-03;1140241.3
2017-02-06;-169962.0
2017-02-07;591334.46
2017-02-08;-1016998.66
2017-02-09;-1073926.08
2017-02-10;-1216437.17
2017-02-13;-1343357.06
2017-02-14;-212752.07
2017-02-15;-373275.29
2017-02-16;-686301.59
2017-02-17;-814534.49
2017-02-20;-1642432.24
2017-02-21;2172.73
2017-02-22;178819.14
2017-02-23;436088.24
2017-02-24;3806084.98
2017-03-01;-885851.73
2017-03-02;499492.86
2017-03-03;1221105.5
2017-03-06;105570.51
2017-03-07;799809.1
2017-03-08;-916365.92
2017-03-09;-901973.14
2017-03-10;637263.59
2017-03-13;-1174841.09
2017-03-14;-42657.92
2017-03-15;-84527.58
2017-03-16;-619696.16
2017-03-17;-589412.32
2017-03-20;-1880109.28
2017-03-21;-412522.01
2017-03-22;-410748.14
2017-03-23;-515920.86
2017-03-24;-246810.55
2017-03-27;-1667987.11
2017-03-28;-147476.87
2017-03-29;45674.18
2017-03-30;1112660.77
2017-03-31;2532468.17
2017-04-03;-400055.26
2017-04-04;879387.68
2017-04-05;1047910.71
2017-04-06;2055776.06
2017-04-07;376554.77
2017-04-10;-904476.3
2017-04-11;-538541.89
2017-04-12;-478722.2
2017-04-13;179299.15
2017-04-17;-2246270.84
2017-04-18;-696941.09
2017-04-19;-259234.16
2017-04-20;-44331.49
2017-04-24;-2234524.78
2017-04-25;-377471.92
2017-04-26;-81792.89
2017-04-27;539474.18
2017-04-28;2692791.11
2017-05-02;-670399.43
2017-05-03;788976.39
2017-05-04;1014169.69
2017-05-05;3129714.28
2017-05-08;-1793885.86
2017-05-09;-671087.19
2017-05-10;-1412729.7
2017-05-11;-275531.51
2017-05-12;3623745.29
2017-05-15;-2109124.48
2017-05-16;-454062.46
2017-05-17;-534840.46
2017-05-18;-333208.02
2017-05-19;386598.4
2017-05-22;-2093479.86
2017-05-23;-375413.17
2017-05-24;-303440.2
2017-05-25;-55249.47
2017-05-26;144026.18
2017-05-29;-1310970.23
2017-05-30;1249807.55
2017-05-31;2228952.83
2017-06-01;1456305.49
2017-06-02;1126652.88
2017-06-05;-588396.58
2017-06-06;2643498.56
2017-06-07;619914.48
2017-06-08;-814712.47
2017-06-09;-166379.56
2017-06-12;197337.38
2017-06-13;-58601.81
2017-06-14;1597223.65
2017-06-16;-1477689.7
2017-06-19;-1765949.41
2017-06-20;52878.4
2017-06-21;-158415.5
2017-06-22;-170623.04
2017-06-23;-32214.26
2017-06-26;-1567735.43
2017-06-27;237300.55
2017-06-28;203444.62
2017-06-29;969570.2
2017-06-30;2568550.71
2017-07-03;665761.63
2017-07-04;1163858.08
2017-07-05;1224630.29
2017-07-06;2871363.25
2017-07-07;764878.21
2017-07-10;-2519912.95
2017-07-11;-180212.11
2017-07-12;-344683.88
2017-07-13;-202482.03
2017-07-14;1226649.18
2017-07-17;-2455268.28
2017-07-18;-377749.12
